Faculty,Course,rid,item,rating
12,78,392,6,4
12,78,392,7,4
12,78,392,8,3
12,78,392,9,2
12,78,392,10,3
12,78,392,11,3
12,78,392,12,3
12,78,690,1,5
12,78,690,2,5
12,78,690,3,4
12,78,690,4,5
12,78,690,5,4
12,78,690,6,4
12,78,690,7,4
12,78,690,8,4
12,78,690,9,4
12,78,690,10,4
12,78,690,11,4
12,78,690,12,5
12,78,726,1,5
12,78,726,2,5
12,78,726,3,5
12,78,726,4,5
12,78,726,5,4
12,78,726,6,4
12,78,726,7,5
12,78,726,8,5
12,78,726,9,5
12,78,726,10,4
12,78,726,11,5
12,78,726,12,5
12,78,920,1,3
12,78,920,2,3
12,78,920,3,3
12,78,920,4,4
12,78,920,5,4
12,78,920,6,3
12,78,920,7,4
12,78,920,8,3
12,78,920,9,3
12,78,920,10,3
12,78,920,11,3
12,78,920,12,3
12,78,1196,1,5
12,78,1196,2,4
12,78,1196,3,5
12,78,1196,4,5
12,78,1196,5,5
12,78,1196,6,5
12,78,1196,7,5
12,78,1196,8,5
12,78,1196,9,5
12,78,1196,10,5
12,78,1196,11,5
12,78,1196,12,5
12,78,1769,1,5
12,78,1769,2,4
12,78,1769,3,5
12,78,1769,4,5
12,78,1769,5,5
12,78,1769,6,5
12,78,1769,7,5
12,78,1769,8,5
12,78,1769,9,5
12,78,1769,10,5
12,78,1769,11,5
12,78,1769,12,5
12,78,1777,1,5
12,78,1777,2,3
12,78,1777,3,5
12,78,1777,4,5
12,78,1777,5,3
12,78,1777,6,3
12,78,1777,7,4
12,78,1777,8,5
12,78,1777,9,5
12,78,1777,10,5
12,78,1777,11,5
12,78,1777,12,5
12,78,1837,1,5
12,78,1837,2,5
12,78,1837,3,5
12,78,1837,4,5
12,78,1837,5,5
12,78,1837,6,5
12,78,1837,7,5
12,78,1837,8,5
12,78,1837,9,5
12,78,1837,10,5
12,78,1837,11,5
12,78,1837,12,5
12,78,1852,1,5
12,78,1852,2,4
12,78,1852,3,5
12,78,1852,4,5
12,78,1852,5,5
12,78,1852,6,5
12,78,1852,7,5
12,78,1852,8,4
12,78,1852,9,5
12,78,1852,10,4
12,78,1852,11,5
12,78,1852,12,5
12,78,1873,1,5
12,78,1873,2,4
12,78,1873,3,5
12,78,1873,4,5
12,78,1873,5,5
12,78,1873,6,5
12,78,1873,7,5
12,78,1873,8,5
12,78,1873,9,5
12,78,1873,10,5
12,78,1873,11,5
12,78,1873,12,4
12,78,1895,1,5
12,78,1895,2,5
12,78,1895,3,5
12,78,1895,4,5
12,78,1895,5,4
12,78,1895,6,5
12,78,1895,7,5
12,78,1895,8,5
12,78,1895,9,5
12,78,1895,10,5
12,78,1895,11,5
12,78,1895,12,5
12,78,1943,1,5
12,78,1943,2,5
12,78,1943,3,5
12,78,1943,4,5
12,78,1943,5,5
12,78,1943,6,5
12,78,1943,7,5
12,78,1943,8,5
12,78,1943,9,5
12,78,1943,10,5
12,78,1943,11,5
12,78,1943,12,5
12,78,1999,1,5
12,78,1999,2,5
12,78,1999,3,4
12,78,1999,4,5
12,78,1999,5,4
12,78,1999,6,5
12,78,1999,7,5
12,78,1999,8,5
12,78,1999,9,5
12,78,1999,10,5
12,78,1999,11,5
12,78,1999,12,5
12,78,2027,1,5
12,78,2027,2,4
12,78,2027,3,5
12,78,2027,4,5
12,78,2027,5,5
12,78,2027,6,5
12,78,2027,7,5
12,78,2027,8,5
12,78,2027,9,5
12,78,2027,10,5
12,78,2027,11,5
12,78,2027,12,5
12,78,2030,1,4
12,78,2030,2,4
12,78,2030,3,5
12,78,2030,4,4
12,78,2030,5,4
12,78,2030,6,5
12,78,2030,7,5
12,78,2030,8,4
12,78,2030,9,5
12,78,2030,10,4
12,78,2030,11,5
12,78,2030,12,5
12,78,2060,1,4
12,78,2060,2,5
12,78,2060,3,5
12,78,2060,4,5
12,78,2060,5,5
12,78,2060,6,5
12,78,2060,7,5
12,78,2060,8,5
12,78,2060,9,5
12,78,2060,10,5
12,78,2060,11,5
12,78,2060,12,5
12,78,2093,1,4
12,78,2093,2,4
12,78,2093,3,4
12,78,2093,4,4
12,78,2093,5,4
12,78,2093,6,4
12,78,2093,7,4
12,78,2093,8,4
12,78,2093,9,4
12,78,2093,10,4
12,78,2093,11,4
12,78,2093,12,4
12,78,2106,1,4
12,78,2106,2,4
12,78,2106,3,5
12,78,2106,4,4
12,78,2106,5,4
12,78,2106,6,4
12,78,2106,7,4
12,78,2106,8,4
12,78,2106,9,4
12,78,2106,10,4
12,78,2106,11,4
12,78,2106,12,4
12,78,2129,1,4
12,78,2129,2,4
12,78,2129,3,4
12,78,2129,4,4
12,78,2129,5,4
12,78,2129,6,4
12,78,2129,7,4
12,78,2129,8,4
12,78,2129,9,5
12,78,2129,10,4
12,78,2129,11,5
12,78,2129,12,5
12,78,2374,1,5
12,78,2374,2,5
12,78,2374,3,5
12,78,2374,4,5
12,78,2374,5,5
12,78,2374,6,5
12,78,2374,7,5
12,78,2374,8,5
12,78,2374,9,5
12,78,2374,10,5
12,78,2374,11,5
12,78,2374,12,5
12,78,2460,1,5
12,78,2460,2,5
12,78,2460,3,5
12,78,2460,4,5
12,78,2460,5,5
12,78,2460,6,5
12,78,2460,7,5
12,78,2460,8,5
12,78,2460,9,5
12,78,2460,10,5
12,78,2460,11,5
12,78,2460,12,5
12,78,2569,1,2
12,78,2569,2,2
12,78,2569,3,2
12,78,2569,4,2
12,78,2569,5,2
12,78,2569,6,2
12,78,2569,7,2
12,78,2569,8,2
12,78,2569,9,2
12,78,2569,10,2
12,78,2569,11,2
12,78,2569,12,2
12,78,2586,1,4
12,78,2586,2,5
12,78,2586,3,5
12,78,2586,4,5
12,78,2586,5,5
12,78,2586,6,5
12,78,2586,7,5
12,78,2586,8,4
12,78,2586,9,5
12,78,2586,10,4
12,78,2586,11,5
12,78,2586,12,5
12,78,2738,1,5
12,78,2738,2,5
12,78,2738,3,5
12,78,2738,4,4
12,78,2738,5,5
12,78,2738,6,5
12,78,2738,7,5
12,78,2738,8,5
12,78,2738,9,5
12,78,2738,10,5
12,78,2738,11,5
12,78,2738,12,5
12,78,2747,1,4
12,78,2747,2,4
12,78,2747,3,4
12,78,2747,4,4
12,78,2747,5,4
12,78,2747,6,4
12,78,2747,7,4
12,78,2747,8,4
12,78,2747,9,4
12,78,2747,10,4
12,78,2747,11,4
12,78,2747,12,4
12,78,2772,1,5
12,78,2772,2,5
12,78,2772,3,5
12,78,2772,4,5
12,78,2772,5,5
12,78,2772,6,5
12,78,2772,7,5
12,78,2772,8,5
12,78,2772,9,5
12,78,2772,10,5
12,78,2772,11,5
12,78,2772,12,5
12,78,2777,1,5
12,78,2777,2,5
12,78,2777,3,4
12,78,2777,4,4
12,78,2777,5,4
12,78,2777,6,3
12,78,2777,7,4
12,78,2777,8,4
12,78,2777,9,3
12,78,2777,10,4
12,78,2777,11,4
12,78,2777,12,3
12,78,2778,1,5
12,78,2778,2,5
12,78,2778,3,5
12,78,2778,4,5
12,78,2778,5,5
12,78,2778,6,5
12,78,2778,7,5
12,78,2778,8,5
12,78,2778,9,5
12,78,2778,10,5
12,78,2778,11,5
12,78,2778,12,4
12,78,2819,1,5
12,78,2819,2,5
12,78,2819,3,4
12,78,2819,4,5
12,78,2819,5,5
12,78,2819,6,5
12,78,2819,7,5
12,78,2819,8,4
12,78,2819,9,5
12,78,2819,10,5
12,78,2819,11,5
12,78,2819,12,5
12,78,2826,1,5
12,78,2826,2,4
12,78,2826,3,5
12,78,2826,4,5
12,78,2826,5,5
12,78,2826,6,5
12,78,2826,7,5
12,78,2826,8,5
12,78,2826,9,5
12,78,2826,10,5
12,78,2826,11,4
12,78,2826,12,5
12,78,2872,1,4
12,78,2872,2,4
12,78,2872,3,4
12,78,2872,4,4
12,78,2872,5,4
12,78,2872,6,4
12,78,2872,7,4
12,78,2872,8,4
12,78,2872,9,4
12,78,2872,10,4
12,78,2872,11,4
12,78,2872,12,4
12,78,2915,1,5
12,78,2915,2,5
12,78,2915,3,5
12,78,2915,4,5
12,78,2915,5,4
12,78,2915,6,4
12,78,2915,7,4
12,78,2915,8,4
12,78,2915,9,5
12,78,2915,10,4
12,78,2915,11,4
12,78,2915,12,5
12,78,3007,1,5
12,78,3007,2,5
12,78,3007,3,5
12,78,3007,4,5
12,78,3007,5,5
12,78,3007,6,4
12,78,3007,7,5
12,78,3007,8,4
12,78,3007,9,4
12,78,3007,10,5
12,78,3007,11,5
12,78,3007,12,5
12,78,3013,1,5
12,78,3013,2,4
12,78,3013,3,4
12,78,3013,4,5
12,78,3013,5,4
12,78,3013,6,3
12,78,3013,7,4
12,78,3013,8,5
12,78,3013,9,5
12,78,3013,10,4
12,78,3013,11,5
12,78,3013,12,5
12,78,3019,1,5
12,78,3019,2,4
12,78,3019,3,4
12,78,3019,4,3
12,78,3019,5,4
12,78,3019,6,4
12,78,3019,7,4
12,78,3019,8,4
12,78,3019,9,3
12,78,3019,10,4
12,78,3019,11,5
12,78,3019,12,3
12,78,3105,1,5
12,78,3105,2,4
12,78,3105,3,5
12,78,3105,4,4
12,78,3105,5,4
12,78,3105,6,4
12,78,3105,7,4
12,78,3105,8,4
12,78,3105,9,4
12,78,3105,10,4
12,78,3105,11,4
12,78,3105,12,4
12,78,3142,1,5
12,78,3142,2,4
12,78,3142,3,5
12,78,3142,4,5
12,78,3142,5,5
12,78,3142,6,5
12,78,3142,7,5
12,78,3142,8,5
12,78,3142,9,5
12,78,3142,10,5
12,78,3142,11,5
12,78,3142,12,5
12,78,3193,1,5
12,78,3193,2,5
12,78,3193,3,5
12,78,3193,4,5
12,78,3193,5,5
12,78,3193,6,5
12,78,3193,7,5
12,78,3193,8,5
12,78,3193,9,5
12,78,3193,10,5
12,78,3193,11,5
12,78,3193,12,5
12,78,3264,1,5
12,78,3264,2,5
12,78,3264,3,5
12,78,3264,4,5
12,78,3264,5,4
12,78,3264,6,4
12,78,3264,7,5
12,78,3264,8,5
12,78,3264,9,5
12,78,3264,10,5
12,78,3264,11,4
12,78,3264,12,5
12,78,3279,1,5
12,78,3279,2,5
12,78,3279,3,5
12,78,3279,4,5
12,78,3279,5,5
12,78,3279,6,5
12,78,3279,7,5
12,78,3279,8,5
12,78,3279,9,5
12,78,3279,10,5
12,78,3279,11,5
12,78,3279,12,5
12,78,3371,1,5
12,78,3371,2,3
12,78,3371,3,5
12,78,3371,4,4
12,78,3371,5,5
12,78,3371,6,4
12,78,3371,7,4
12,78,3371,8,4
12,78,3371,9,4
12,78,3371,10,4
12,78,3371,11,5
12,78,3371,12,5
12,78,3776,1,2
12,78,3776,2,2
12,78,3776,3,2
12,78,3776,4,2
12,78,3776,5,2
12,78,3776,6,2
12,78,3776,7,2
12,78,3776,8,2
12,78,3776,9,2
12,78,3776,10,2
12,78,3776,11,2
12,78,3776,12,2
12,78,3825,1,5
12,78,3825,2,3
12,78,3825,3,5
12,78,3825,4,5
12,78,3825,5,4
12,78,3825,6,4
12,78,3825,7,5
12,78,3825,8,4
12,78,3825,9,5
12,78,3825,10,4
12,78,3825,11,5
12,78,3825,12,5
12,78,4100,1,5
12,78,4100,2,5
12,78,4100,3,5
12,78,4100,4,5
12,78,4100,5,5
12,78,4100,6,5
12,78,4100,7,5
12,78,4100,8,5
12,78,4100,9,5
12,78,4100,10,5
12,78,4100,11,5
12,78,4100,12,5
12,78,4159,1,5
12,78,4159,2,4
12,78,4159,3,5
12,78,4159,4,4
12,78,4159,5,4
12,78,4159,6,5
12,78,4159,7,5
12,78,4159,8,5
12,78,4159,9,3
12,78,4159,10,5
12,78,4159,11,5
12,78,4159,12,5
12,78,4268,1,5
12,78,4268,2,5
12,78,4268,3,5
12,78,4268,4,5
12,78,4268,5,5
12,78,4268,6,5
12,78,4268,7,5
12,78,4268,8,5
12,78,4268,9,5
12,78,4268,10,5
12,78,4268,11,5
12,78,4268,12,5
12,78,4315,1,5
12,78,4315,2,4
12,78,4315,3,4
12,78,4315,4,4
12,78,4315,5,4
12,78,4315,6,4
12,78,4315,7,4
12,78,4315,8,5
12,78,4315,9,4
12,78,4315,10,4
12,78,4315,11,4
12,78,4315,12,4
12,78,4516,1,3
12,78,4516,2,3
12,78,4516,3,3
12,78,4516,4,3
12,78,4516,5,3
12,78,4516,6,3
12,78,4516,7,3
12,78,4516,8,3
12,78,4516,9,4
12,78,4516,10,3
12,78,4516,11,3
12,78,4516,12,2
12,78,4617,1,5
12,78,4617,2,5
12,78,4617,3,5
12,78,4617,4,5
12,78,4617,5,4
12,78,4617,6,5
12,78,4617,7,5
12,78,4617,8,5
12,78,4617,9,5
12,78,4617,10,5
12,78,4617,11,5
12,78,4617,12,5
12,78,4674,1,4
12,78,4674,2,4
12,78,4674,3,4
12,78,4674,4,4
12,78,4674,5,4
12,78,4674,6,4
12,78,4674,7,4
12,78,4674,8,4
12,78,4674,9,4
12,78,4674,10,4
12,78,4674,11,5
12,78,4674,12,4
12,78,4690,1,2
12,78,4690,2,2
12,78,4690,3,2
12,78,4690,4,2
12,78,4690,5,2
12,78,4690,6,2
12,78,4690,7,2
12,78,4690,8,2
12,78,4690,9,2
12,78,4690,10,2
12,78,4690,11,2
12,78,4690,12,2
12,78,5126,1,5
12,78,5126,2,5
12,78,5126,3,5
12,78,5126,4,4
12,78,5126,5,5
12,78,5126,6,4
12,78,5126,7,5
12,78,5126,8,5
12,78,5126,9,4
12,78,5126,10,5
12,78,5126,11,5
12,78,5126,12,5
12,78,5431,1,5
12,78,5431,2,5
12,78,5431,3,5
12,78,5431,4,5
12,78,5431,5,5
12,78,5431,6,5
12,78,5431,7,5
12,78,5431,8,5
12,78,5431,9,5
12,78,5431,10,5
12,78,5431,11,5
12,78,5431,12,5
12,78,5517,1,5
12,78,5517,2,5
12,78,5517,3,5
12,78,5517,4,5
12,78,5517,5,5
12,78,5517,6,5
12,78,5517,7,5
12,78,5517,8,5
12,78,5517,9,5
12,78,5517,10,5
12,78,5517,11,5
12,78,5517,12,5
12,78,5552,1,5
12,78,5552,2,5
12,78,5552,3,5
12,78,5552,4,5
12,78,5552,5,5
12,78,5552,6,5
12,78,5552,7,5
12,78,5552,8,5
12,78,5552,9,5
12,78,5552,10,5
12,78,5552,11,5
12,78,5552,12,5
12,78,5657,1,4
12,78,5657,2,5
12,78,5657,3,4
12,78,5657,4,5
12,78,5657,5,5
12,78,5657,6,5
12,78,5657,7,5
12,78,5657,8,5
12,78,5657,9,4
12,78,5657,10,5
12,78,5657,11,5
12,78,5657,12,5
12,78,5691,1,4
12,78,5691,2,4
12,78,5691,3,4
12,78,5691,4,4
12,78,5691,5,4
12,78,5691,6,4
12,78,5691,7,4
12,78,5691,8,5
12,78,5691,9,5
12,78,5691,10,4
12,78,5691,11,5
12,78,5691,12,5
12,78,5754,1,5
12,78,5754,2,5
12,78,5754,3,5
12,78,5754,4,5
12,78,5754,5,4
12,78,5754,6,4
12,78,5754,7,5
12,78,5754,8,5
12,78,5754,9,5
12,78,5754,10,5
12,78,5754,11,5
12,78,5754,12,5
12,78,5804,1,5
12,78,5804,2,4
12,78,5804,3,3
12,78,5804,4,3
12,78,5804,5,3
12,78,5804,6,3
12,78,5804,7,4
12,78,5804,8,3
12,78,5804,9,3
12,78,5804,10,5
12,78,5804,11,5
12,78,5804,12,3
12,78,5817,1,5
12,78,5817,2,5
12,78,5817,3,5
12,78,5817,4,5
12,78,5817,5,5
12,78,5817,6,5
12,78,5817,7,5
12,78,5817,8,5
12,78,5817,9,5
12,78,5817,10,5
12,78,5817,11,5
12,78,5817,12,5
12,78,5818,1,5
12,78,5818,2,5
12,78,5818,3,5
12,78,5818,4,5
12,78,5818,5,5
12,78,5818,6,5
12,78,5818,7,5
12,78,5818,8,5
12,78,5818,9,5
12,78,5818,10,5
12,78,5818,11,5
12,78,5818,12,5
12,78,5862,1,5
12,78,5862,2,5
12,78,5862,3,5
12,78,5862,4,5
12,78,5862,5,5
12,78,5862,6,5
12,78,5862,7,5
12,78,5862,8,5
12,78,5862,9,5
12,78,5862,10,5
12,78,5862,11,5
12,78,5862,12,5
12,78,5895,1,5
12,78,5895,2,5
12,78,5895,3,5
12,78,5895,4,5
12,78,5895,5,5
12,78,5895,6,5
12,78,5895,7,5
12,78,5895,8,5
12,78,5895,9,5
12,78,5895,10,5
12,78,5895,11,5
12,78,5895,12,4
12,78,6113,1,5
12,78,6113,2,5
12,78,6113,3,5
12,78,6113,4,5
12,78,6113,5,5
12,78,6113,6,5
12,78,6113,7,5
12,78,6113,8,5
12,78,6113,9,5
12,78,6113,10,5
12,78,6113,11,5
12,78,6113,12,5
12,78,6133,1,5
12,78,6133,2,5
12,78,6133,3,5
12,78,6133,4,5
12,78,6133,5,5
12,78,6133,6,5
12,78,6133,7,4
12,78,6133,8,4
12,78,6133,9,5
12,78,6133,10,5
12,78,6133,11,5
12,78,6133,12,5
12,78,6164,1,5
12,78,6164,2,5
12,78,6164,3,5
12,78,6164,4,5
12,78,6164,5,5
12,78,6164,6,4
12,78,6164,7,5
12,78,6164,8,5
12,78,6164,9,5
12,78,6164,10,5
12,78,6164,11,4
12,78,6164,12,5
12,78,6204,1,5
12,78,6204,2,5
12,78,6204,3,5
12,78,6204,4,5
12,78,6204,5,5
12,78,6204,6,5
12,78,6204,7,5
12,78,6204,8,5
12,78,6204,9,5
12,78,6204,10,5
12,78,6204,11,5
12,78,6204,12,5
12,78,6321,1,5
12,78,6321,2,4
12,78,6321,3,5
12,78,6321,4,5
12,78,6321,5,5
12,78,6321,6,5
12,78,6321,7,5
12,78,6321,8,5
12,78,6321,9,5
12,78,6321,10,4
12,78,6321,11,5
12,78,6321,12,5
12,78,6532,1,4
12,78,6532,2,4
12,78,6532,3,4
12,78,6532,4,5
12,78,6532,5,4
12,78,6532,6,5
12,78,6532,7,4
12,78,6532,8,4
12,78,6532,9,4
12,78,6532,10,5
12,78,6532,11,4
12,78,6532,12,4
12,78,6559,1,5
12,78,6559,2,5
12,78,6559,3,5
12,78,6559,4,5
12,78,6559,5,5
12,78,6559,6,5
12,78,6559,7,5
12,78,6559,8,5
12,78,6559,9,5
12,78,6559,10,5
12,78,6559,11,5
12,78,6559,12,5
12,78,6689,1,5
12,78,6689,2,5
12,78,6689,3,5
12,78,6689,4,5
12,78,6689,5,5
12,78,6689,6,5
12,78,6689,7,5
12,78,6689,8,5
12,78,6689,9,5
12,78,6689,10,5
12,78,6689,11,5
12,78,6689,12,5
12,78,6885,1,5
12,78,6885,2,4
12,78,6885,3,5
12,78,6885,4,5
12,78,6885,5,5
12,78,6885,6,5
12,78,6885,7,5
12,78,6885,8,4
12,78,6885,9,4
12,78,6885,10,4
12,78,6885,11,5
12,78,6885,12,5
12,78,7007,1,4
12,78,7007,2,4
12,78,7007,3,4
12,78,7007,4,4
12,78,7007,5,4
12,78,7007,6,4
12,78,7007,7,4
12,78,7007,8,4
12,78,7007,9,4
12,78,7007,10,4
12,78,7007,11,4
12,78,7007,12,5
12,78,7046,1,5
12,78,7046,2,4
12,78,7046,3,5
12,78,7046,4,4
12,78,7046,5,4
12,78,7046,6,5
12,78,7046,7,4
12,78,7046,8,4
12,78,7046,9,5
12,78,7046,10,4
12,78,7046,11,4
12,78,7046,12,4
12,78,7792,1,5
12,78,7792,2,5
12,78,7792,3,5
12,78,7792,4,5
12,78,7792,5,3
12,78,7792,6,4
12,78,7792,7,5
12,78,7792,8,4
12,78,7792,9,5
12,78,7792,10,5
12,78,7792,11,5
12,78,7792,12,5
12,78,7896,1,5
12,78,7896,2,4
12,78,7896,3,5
12,78,7896,4,5
12,78,7896,5,5
12,78,7896,6,5
12,78,7896,7,5
12,78,7896,8,5
12,78,7896,9,5
12,78,7896,10,5
12,78,7896,11,5
12,78,7896,12,5
12,78,7903,1,5
12,78,7903,2,4
12,78,7903,3,5
12,78,7903,4,4
12,78,7903,5,4
12,78,7903,6,4
12,78,7903,7,4
12,78,7903,8,4
12,78,7903,9,5
12,78,7903,10,4
12,78,7903,11,4
12,78,7903,12,4
12,78,8256,1,5
12,78,8256,2,4
12,78,8256,3,5
12,78,8256,4,5
12,78,8256,5,5
12,78,8256,6,5
12,78,8256,7,5
12,78,8256,8,5
12,78,8256,9,4
12,78,8256,10,4
12,78,8256,11,4
12,78,8256,12,5
12,78,9154,1,5
12,78,9154,2,5
12,78,9154,3,5
12,78,9154,4,5
12,78,9154,5,5
12,78,9154,6,5
12,78,9154,7,5
12,78,9154,8,5
12,78,9154,9,5
12,78,9154,10,5
12,78,9154,11,5
12,78,9154,12,5
12,78,9179,1,5
12,78,9179,2,5
12,78,9179,3,5
12,78,9179,4,5
12,78,9179,5,5
12,78,9179,6,5
12,78,9179,7,5
12,78,9179,8,5
12,78,9179,9,5
12,78,9179,10,5
12,78,9179,11,5
12,78,9179,12,5
12,78,9443,1,5
12,78,9443,2,5
12,78,9443,3,5
12,78,9443,4,5
12,78,9443,5,5
12,78,9443,6,5
12,78,9443,7,5
12,78,9443,8,5
12,78,9443,9,5
12,78,9443,10,4
12,78,9443,11,5
12,78,9443,12,5
12,80,8675,1,4
12,80,8675,2,4
12,80,8675,3,4
12,80,8675,4,4
12,80,8675,5,4
12,80,8675,6,4
12,80,8675,7,4
12,80,8675,8,4
12,80,8675,9,4
12,80,8675,10,4
12,80,8675,11,4
12,80,8675,12,4
12,84,78,1,5
12,84,78,2,5
12,84,78,3,4
12,84,78,4,2
12,84,78,5,3
12,84,78,6,3
12,84,78,7,5
12,84,78,8,5
12,84,78,9,4
12,84,78,10,5
12,84,78,11,5
12,84,78,12,5
12,84,86,1,4
12,84,86,2,3
12,84,86,3,4
12,84,86,4,4
12,84,86,5,4
12,84,86,6,3
12,84,86,7,4
12,84,86,8,4
12,84,86,9,4
12,84,86,10,4
12,84,86,11,4
12,84,86,12,4
12,84,123,1,5
12,84,123,2,4
12,84,123,3,5
12,84,123,4,4
12,84,123,5,4
12,84,123,6,4
12,84,123,7,4
12,84,123,8,4
12,84,123,9,5
12,84,123,10,3
12,84,123,11,4
12,84,123,12,5
12,84,186,1,3
12,84,186,2,2
12,84,186,3,5
12,84,186,4,5
12,84,186,5,5
12,84,186,6,5
12,84,186,7,5
12,84,186,8,4
12,84,186,9,5
12,84,186,10,5
12,84,186,11,5
12,84,186,12,5
12,84,189,1,5
12,84,189,2,5
12,84,189,3,5
12,84,189,4,5
12,84,189,5,5
12,84,189,6,5
12,84,189,7,5
12,84,189,8,5
12,84,189,9,5
12,84,189,10,5
12,84,189,11,5
12,84,189,12,5
12,84,190,1,5
12,84,190,2,5
12,84,190,3,5
12,84,190,4,5
12,84,190,5,5
12,84,190,6,5
12,84,190,7,5
12,84,190,8,5
12,84,190,9,5
12,84,190,10,5
12,84,190,11,5
12,84,190,12,5
12,84,248,1,5
12,84,248,2,5
12,84,248,3,5
12,84,248,4,5
12,84,248,5,5
12,84,248,6,5
12,84,248,7,5
12,84,248,8,5
12,84,248,9,5
12,84,248,10,5
12,84,248,11,5
12,84,248,12,5
12,84,587,1,4
12,84,587,2,4
12,84,587,3,4
12,84,587,4,5
12,84,587,5,4
12,84,587,6,4
12,84,587,7,5
12,84,587,8,5
12,84,587,9,4
12,84,587,10,4
12,84,587,11,4
12,84,587,12,5
12,84,732,1,5
12,84,732,2,4
12,84,732,3,5
12,84,732,4,5
12,84,732,5,4
12,84,732,6,4
12,84,732,7,5
12,84,732,8,4
12,84,732,9,5
12,84,732,10,5
12,84,732,11,5
12,84,732,12,5
12,84,884,1,5
12,84,884,2,5
12,84,884,3,5
12,84,884,4,5
12,84,884,5,5
12,84,884,6,5
12,84,884,7,5
12,84,884,8,5
12,84,884,9,4
12,84,884,10,4
12,84,884,11,4
12,84,884,12,5
12,84,1070,1,2
12,84,1070,2,2
12,84,1070,3,3
12,84,1070,4,3
12,84,1070,5,3
12,84,1070,6,3
12,84,1070,7,3
12,84,1070,8,2
12,84,1070,9,3
12,84,1070,10,2
12,84,1070,11,3
12,84,1070,12,3
12,84,1081,1,4
12,84,1081,2,4
12,84,1081,3,5
12,84,1081,4,5
12,84,1081,5,5
12,84,1081,6,5
12,84,1081,7,5
12,84,1081,8,5
12,84,1081,9,5
12,84,1081,10,5
12,84,1081,11,5
12,84,1081,12,5
12,84,1170,1,5
12,84,1170,2,5
12,84,1170,3,5
12,84,1170,4,4
12,84,1170,5,4
12,84,1170,6,4
12,84,1170,7,4
12,84,1170,8,4
12,84,1170,9,4
12,84,1170,10,4
12,84,1170,11,5
12,84,1170,12,4
12,84,1172,1,2
12,84,1172,2,2
12,84,1172,3,2
12,84,1172,4,2
12,84,1172,5,2
12,84,1172,6,2
12,84,1172,7,2
12,84,1172,8,2
12,84,1172,9,2
12,84,1172,10,2
12,84,1172,11,2
12,84,1172,12,2
12,84,1222,1,5
12,84,1222,2,5
12,84,1222,3,5
12,84,1222,4,5
12,84,1222,5,5
12,84,1222,6,5
12,84,1222,7,5
12,84,1222,8,5
12,84,1222,9,5
12,84,1222,10,5
12,84,1222,11,5
12,84,1222,12,5
12,84,1325,1,4
12,84,1325,2,4
12,84,1325,3,3
12,84,1325,4,4
12,84,1325,5,3
12,84,1325,6,4
12,84,1325,7,4
12,84,1325,8,4
12,84,1325,9,3
12,84,1325,10,4
12,84,1325,11,4
12,84,1325,12,4
12,84,1457,1,4
12,84,1457,2,4
12,84,1457,3,4
12,84,1457,4,4
12,84,1457,5,4
12,84,1457,6,4
12,84,1457,7,4
12,84,1457,8,4
12,84,1457,9,4
12,84,1457,10,5
12,84,1457,11,4
12,84,1457,12,4
12,84,1673,1,4
12,84,1673,2,4
12,84,1673,3,4
12,84,1673,4,4
12,84,1673,5,4
12,84,1673,6,4
12,84,1673,7,4
12,84,1673,8,4
12,84,1673,9,4
12,84,1673,10,4
12,84,1673,11,4
12,84,1673,12,4
12,84,1741,1,5
12,84,1741,2,5
12,84,1741,3,5
12,84,1741,4,5
12,84,1741,5,5
12,84,1741,6,5
12,84,1741,7,5
12,84,1741,8,5
12,84,1741,9,5
12,84,1741,10,5
12,84,1741,11,5
12,84,1741,12,5
12,84,1797,1,4
12,84,1797,2,4
12,84,1797,3,5
12,84,1797,4,4
12,84,1797,5,4
12,84,1797,6,4
12,84,1797,7,4
12,84,1797,8,4
12,84,1797,9,4
12,84,1797,10,4
12,84,1797,11,4
12,84,1797,12,4
12,84,1871,1,5
12,84,1871,2,5
12,84,1871,3,5
12,84,1871,4,5
12,84,1871,5,5
12,84,1871,6,5
12,84,1871,7,5
12,84,1871,8,5
12,84,1871,9,5
12,84,1871,10,5
12,84,1871,11,5
12,84,1871,12,5
12,84,1879,1,5
12,84,1879,2,4
12,84,1879,3,5
12,84,1879,4,5
12,84,1879,5,4
12,84,1879,6,4
12,84,1879,7,5
12,84,1879,8,4
12,84,1879,9,4
12,84,1879,10,4
12,84,1879,11,5
12,84,1879,12,5
12,84,1880,1,5
12,84,1880,2,4
12,84,1880,3,5
12,84,1880,4,5
12,84,1880,5,4
12,84,1880,6,4
12,84,1880,7,5
12,84,1880,8,4
12,84,1880,9,4
12,84,1880,10,4
12,84,1880,11,5
12,84,1880,12,5
12,84,1940,1,4
12,84,1940,2,5
12,84,1940,3,5
12,84,1940,4,4
12,84,1940,5,5
12,84,1940,6,5
12,84,1940,7,4
12,84,1940,8,5
12,84,1940,9,5
12,84,1940,10,5
12,84,1940,11,4
12,84,1940,12,5
12,84,1979,1,5
12,84,1979,2,5
12,84,1979,3,5
12,84,1979,4,5
12,84,1979,5,5
12,84,1979,6,5
12,84,1979,7,5
12,84,1979,8,4
12,84,1979,9,5
12,84,1979,10,5
12,84,1979,11,5
12,84,1979,12,5
12,84,2005,1,3
12,84,2005,2,3
12,84,2005,3,4
12,84,2005,4,4
12,84,2005,5,4
12,84,2005,6,5
12,84,2005,7,4
